gene,p_value,slope,p_value_adj,neg_log10_adj_pval,ctrl,condition,comparison,age_group,dataset,cell_type,direction
ESR2,3.3228504782776883e-20,1.0090566502758218,1.0408340468722756e-19,18.982618509944825,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
ETS1,0.0001081008681041,-2.110014834817168,0.0001327117285658,3.8770906941188197,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
ETV3,1.5395272429318736e-05,0.7850469687391319,1.9461086216290152e-05,4.710832923339211,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
ETV6,8.994600200946174e-19,1.4885855780965818,2.2672779204751893e-18,17.644495241262593,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
ETV7,2.016369871917582e-25,1.8091885548532964,1.0737169567961124e-23,22.9691101881916,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
FAM200B,2.494040458072692e-06,-0.244410498811721,3.200184443189659e-06,5.494824990320381,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
FLI1,2.7112959394851478e-21,2.471106106779022,1.10001149544826e-20,19.958602776311174,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
FOS,2.3373348820204063e-05,1.252243337410146,2.919955013902326e-05,4.534623839429829,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
FOSB,0.0408993657584475,0.4047862714919787,0.0459713187680703,1.3375130375705337,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
FOSL2,9.179201090193899e-15,1.7898062641179224,1.6639743252862132e-14,13.77885337905043,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
FOXJ2,1.2407499530866032e-23,0.7438718115562892,2.2980846957169263e-22,21.63863396946641,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
FOXJ3,8.206881910399901e-06,0.9370496861492406,1.040515385068559e-05,4.9827514939233,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
FOXK1,0.5106593669687567,-0.1171176760735148,0.5305875373870497,0.2752429550841807,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
FOXN2,7.250463975364979e-22,2.0232034188147257,3.470446801691553e-21,20.459614608489364,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
FOXN3,2.424087417578069e-05,-1.2060479738342451,3.0194773096147883e-05,4.520068229624505,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
FOXO1,5.175247941331664e-11,-1.0485904298422843,7.873770082168888e-11,10.103817270966058,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
FOXO3,2.7730876417218e-22,1.1865978535496318,1.6182675827034064e-21,20.790949665614168,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
FOXP1,5.4526863781954764e-17,-3.1775967317124483,1.1614221985556366e-16,15.935009877443314,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
FOXP3,2.096371225994941e-23,3.1534394175868243,2.9612327245625483e-22,21.528527459877974,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
GATA3,8.415889391179957e-24,4.214068621552382,1.8869309898119275e-22,21.724243982872654,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
GATAD2A,1.589673327937953e-19,1.0815664252240662,4.484773759613033e-19,18.348259460631017,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
GATAD2B,1.5978358158543166e-05,0.9221238922805952,2.013840406964316e-05,4.695974949433361,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
GFI1,1.0786657387758505e-17,0.7273534355873346,2.4838465119919577e-17,16.604875244668754,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
GLIS3,1.3065129575413568e-13,-0.248421202386968,2.2352390357936467e-13,12.650676026726607,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
GLYR1,3.4362113781772272e-22,0.9080959161902572,1.926086904083551e-21,20.7153241216183,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
GMEB1,1.5340246239661777e-22,0.6854597706739654,1.1464815610694593e-21,20.94063292566163,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
GPBP1,0.1286634118751257,0.4887052537168981,0.1405400345097527,0.8521999441573219,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
GPBP1L1,3.3559013418162047e-19,1.296226598259146,8.935087322585645e-19,18.048901198778733,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
GTF2B,3.198613170180415e-05,0.8637849658368513,3.972621604947104e-05,4.400922799835076,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
GTF2I,3.2639462488892993e-16,1.1155600388218885,6.49738832722823e-16,15.187261176126349,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
GTF3A,3.705592369274211e-19,3.226911349988967,9.804859312489529e-19,18.008558633536005,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
HBP1,0.4915167990543522,0.0183062760407595,0.5119465926580783,0.29077534317201653,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
HIF1A,3.6440067142834774e-08,-1.144364846322956,4.94377980982408e-08,7.305940880457247,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
HIVEP1,1.612377792595234e-07,-0.7198536126053612,2.113455198909445e-07,6.675006953925633,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
HIVEP2,0.5177156882608013,0.3903538388014045,0.5353079689298577,0.27139629138865234,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
HIVEP3,1.3044739293053258e-22,2.1739875525420835,9.923319533644085e-22,21.003343024016477,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
HMBOX1,1.990498152787843e-19,0.7667558568988646,5.506183201867671e-19,18.259149342845237,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
HMG20B,3.3228504782776883e-20,0.9822301714908716,1.0408340468722756e-19,18.982618509944825,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
HMGA1,4.478828469800435e-16,2.5685171801495628,8.833245037661969e-16,15.053879721897705,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
HMGN3,3.921289176577149e-09,0.3921065989698373,5.605601306113641e-09,8.251377794323194,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
HOXB2,9.37903215228604e-15,0.3086917534755162,1.6929947868109547e-14,13.77134437919923,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
HSF1,8.396987879456355e-16,0.7280292719757591,1.633386683401099e-15,14.786910989428915,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
HSF2,4.888443570083169e-08,-0.4626746647614768,6.52814094312047e-08,7.185210477698021,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
IKZF1,1.7982058648894352e-08,-2.0387090918348587,2.4710828982029012e-08,7.607112684938599,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
IKZF2,2.405571292447225e-23,2.814625388090409,3.202416783070368e-22,21.494522146867556,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
IKZF3,3.7684342925939196e-18,2.194333513314584,9.018837127219158e-18,17.04484945600454,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
IKZF4,1.1163643342667012e-16,0.6457735979197045,2.3198595434029987e-16,15.634538308803757,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
IKZF5,0.1293529077344846,0.2776967335789253,0.1409318125189014,0.8509909625900409,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
IRF1,2.5617605733361044e-18,2.490008427750638,6.271896576098738e-18,17.2026011118032,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
IRF2,1.9933649546526322e-20,1.699730567787558,6.582740082806366e-20,19.18159329253536,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
IRF3,6.014102402517752e-09,0.8361750796666385,8.540025411575209e-09,8.068540837028738,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
IRF4,0.662646957709754,-0.0132716296417623,0.6802110939382053,0.16735628919710008,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
IRF5,7.183274290581527e-23,2.28657434913259,6.510797548484533e-22,21.18636580871438,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
IRF7,5.986601636702613e-26,3.279658559569131,6.375730743088284e-24,23.195470032148354,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
IRF9,6.245110266933465e-27,2.7111925118827087,2.660416973713656e-24,23.575050289988894,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
JAZF1,2.490739220440749e-22,2.3137756605695383,1.5603748645702342e-21,20.806771054173094,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
JUN,3.4767174400395467e-10,1.7042004971917954,5.215076160059321e-10,9.28273934483055,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
JUNB,0.0057595302715382,0.8918786284030658,0.0067405491639431,2.1713047193171384,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
JUND,1.5106774624292648e-06,1.2414741326214551,1.9501472696814147e-06,5.709932590691355,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KAT7,3.368931553855336e-14,1.2271994017999273,5.881823122714643e-14,13.23048803966982,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KCMF1,1.2028002509331e-22,1.1329163561242055,9.316234670863646e-22,21.030759580358747,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KDM2A,0.449482594416827,0.2289196957143975,0.469312708876393,0.32853768503711955,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KDM2B,7.250463975364979e-22,1.3809719588834533,3.470446801691553e-21,20.459614608489364,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KDM5B,5.777147733732726e-23,1.0192488016186516,5.747881149751519e-22,21.24049222045095,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KLF10,6.62015587420287e-23,2.7139306824423177,6.267080894245384e-22,21.202934699476245,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KLF11,9.967210407491448e-22,0.6694542921005437,4.5170549293525065e-21,20.34514462819671,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KLF12,0.7252350823690232,0.5839430113868556,0.7373511815971453,0.1323256194622241,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KLF13,1.4045409794830403e-16,1.6706582109993935,2.876607967595073e-16,15.54111932097768,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KLF2,0.0003008774256823,0.9025854963557708,0.0003662108095447,3.436268840656033,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KLF3,0.0011509529554694,-0.6086180662936762,0.001373406047703,2.8622010445504795,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
KLF4,0.0136720301741214,0.1131568420005917,0.0157413104166911,1.8029591167641799,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KLF6,7.32383367167525e-24,4.6671584570137234,1.733307302296476e-22,21.761124433327492,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KLF7,1.433410299521299e-17,-1.2023227169584167,3.213856776821438e-17,16.49297348115764,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
KLF8,8.504151205993566e-18,1.007593921671949,1.9796548709034205e-17,16.70341051717634,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
KLF9,0.000902939500724,-0.5379780980552162,0.0010804837845742,2.9663817464325586,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
KMT2A,0.0674791404347606,0.7925520309142637,0.0750551274809608,1.124619633059337,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
L3MBTL3,2.574598306653363e-20,1.2664862253856697,8.372357852170478e-20,19.07715221727774,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
LCOR,1.762621973424594e-11,1.2053163873823625,2.7304616751959164e-11,10.563763914850007,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
LEF1,4.255889016322547e-22,-3.888461039175112,2.354556780458968e-21,20.628090832024114,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
LIN54,3.710697077060493e-21,0.6347030313410684,1.4502357383741008e-20,19.838561396693592,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
LYL1,2.7730876417218e-22,1.8470619877360432,1.6182675827034064e-21,20.790949665614168,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MAF,1.2407499530866032e-23,3.696031471816824,2.2980846957169263e-22,21.63863396946641,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MAFF,0.0012427486234547,0.4409667270602231,0.0014788014346137,2.8300901367813007,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MAX,2.865329712454178e-11,0.7567479048327215,4.406608149839277e-11,10.355895566673816,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MAZ,6.990489525107164e-23,1.934700515348556,6.473801168903589e-22,21.1888406432983,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MBD1,3.157739077512641e-20,0.5560110718206843,1.0038782440450637e-19,18.998318957655048,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MBD2,1.0790789665433113e-21,1.499692849296245,4.83881726049948e-21,20.315260778853407,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MBD4,7.508704659019413e-16,0.9397888569809768,1.4672973324505829e-15,14.833481872006555,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MBNL2,4.1936865285911736e-19,1.9418089495432744,1.0960186878403925e-18,17.960182040781604,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MECP2,3.586646187714989e-20,1.8060817051661535,1.1152637050850989e-19,18.95262243116076,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MEF2A,2.389479579162833e-08,-1.026445145466235,3.2730491984674183e-08,7.485047466594736,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
MEF2D,2.177517802161883e-22,1.4036195814340893,1.4271116672630188e-21,20.84554204329829,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MEOX1,4.5714155175308066e-21,0.9531146327668472,1.6934113134505424e-20,19.771237543092337,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MGA,1.4371087442841176e-16,1.223117999661543,2.929226435717866e-16,15.533247055091453,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MLX,9.173000443974335e-23,1.4048619326662104,7.66215331202562e-22,21.115649162467715,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MLXIP,2.35155656566044e-17,-1.178695385544127,5.137246651135116e-17,16.289269582289023,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
MSC,1.635744118265484e-23,2.723432392556511,2.6801038245426777e-22,21.571848381511295,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MTERF4,1.6788616837000683e-05,-0.5507956768931788,2.1097199919062805e-05,4.67577518168789,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
MTF2,1.3671683413873665e-17,1.1180616503133534,3.081554039317556e-17,16.511230211911357,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MXD3,6.537161905955762e-19,1.972442329910979,1.6675634562497933e-18,17.77791763076987,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MXD4,5.098258478275185e-24,2.714240965065401,1.357411319840768e-22,21.8672885334237,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MXI1,0.0007052673672664,-0.270502670610089,0.0008487115775578,3.071239873427009,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
MYB,9.447331176836109e-07,-0.1862193286112736,1.2270009394305434e-06,5.911155104763342,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
MYBL1,3.157739077512641e-20,2.6936182268728253,1.0038782440450637e-19,18.998318957655048,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
MYC,3.82289470452362e-14,-2.1131736676449258,6.64715569031454e-14,13.177364149019956,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
MYSM1,2.6217559462124004e-10,0.9590444745049408,3.9465301522490536e-10,9.403784574752608,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NCOA1,4.908228809954633e-18,1.4074061250674603,1.1616141516892632e-17,16.93493810569777,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NCOA2,2.7201301203085242e-09,1.3927529875221527,3.9147818623359155e-09,8.407292432488076,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NCOA3,0.0988034211811411,-0.4038903948512614,0.1093253439562756,0.9612791476160574,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
NFAT5,1.6726270005853816e-15,1.8058061358665969,3.138938776428954e-15,14.503217154933399,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NFATC1,2.859827887286945e-09,0.5362081396608973,4.101975353482286e-09,8.387006953396906,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NFATC2,2.2969425199548466e-17,2.336068982027962,5.0438016159833216e-17,16.297242003537914,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NFATC3,0.4268634109769521,0.4193732780487373,0.4478911652122699,0.34882750405989293,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NFE2L2,1.817861299788513e-09,0.4493588163944908,2.625114961728497e-09,8.580851672771903,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NFE2L3,5.706975667692094e-22,1.470976786366727,2.860201922866861e-21,20.543603305720158,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NFIC,1.94609633136803e-05,0.1589427739721182,2.4383442269493557e-05,4.612904983987619,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NFKB1,0.1225858131984003,0.4224640269588482,0.134591640264223,0.8709819141080823,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NFKB2,8.606387150562901e-13,1.3403660888396298,1.404720661356244e-12,11.852410029704071,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NFX1,0.0002092827085635,0.3350350425016319,0.0002554568305102,3.5926824804813107,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NFYC,1.8059131843301203e-24,1.2999237599028706,5.91783858865101e-23,22.227836884564738,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NME2,2.6838750296346797e-19,2.67185396944544,7.190759513360839e-19,18.1432252354807,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NPAS2,1.6804931329369982e-10,-0.2842865079975212,2.5386172859261034e-10,9.595402767081579,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
NR1D1,6.08882796063213e-18,0.7925889218247337,1.4251872039721358e-17,16.846128085611817,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NR1D2,4.061806021873449e-08,1.1181552358270204,5.4757258396142064e-08,7.26155830438819,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NR1H2,1.5878587503708054e-09,0.8276189888834864,2.3007749240066773e-09,8.638125864618177,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NR2C1,3.9041920205948773e-14,0.5164972695120778,6.760917889322835e-14,13.16999433849526,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NR2C2,1.8937547010246572e-20,1.175214147205498,6.302652364347688e-20,19.200476646612152,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NR3C1,1.1688998112916038e-16,2.1819129142026066,2.417239415583608e-16,15.616680332746062,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NR3C2,3.9064530236942335e-12,-0.6434892407737378,6.186427465032504e-12,11.208560074748153,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Decrease in SLE
NR4A1,0.0289590844845497,0.3913336084547172,0.0328975199744485,1.482836840712909,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NR4A2,0.0411700270948284,0.4429099670439473,0.0461537672168339,1.3357928446985199,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
NR4A3,8.92316846732674e-05,0.8180462375960866,0.0001098632880659,3.959147407248873,healthy,SLE,SLE,Younger than 50,perez_sle,CD4T,Increase in SLE
